site,treatment,rep.num,time.rep,method,class,order,family,genus,species,morph,life.stage,count,date.deploy,date.recover,voucher.num,notes,group
MV,control,2,1,pitfall,collembola,poduromorpha,,,,4,adult,2,5.18.2023,5.25.2023,,,Collembola
MV,control,2,1,pitfall,collembola,entomobryromorpha,,,,1,adult,1,5.18.2023,5.25.2023,,,Collembola
MV,control,2,1,pitfall,acari,oribatida,,,,1,adult,1,5.18.2023,5.25.2023,,,Oribatid Mites
MV,combo,1,1,pitfall,insecta,coleoptera,carabidae,,,3,adult,1,5.18.2023,5.25.2023,,,Carabidae
MV,combo,1,1,pitfall,insecta,coleoptera,carabidae,,,4,adult,1,5.18.2023,5.25.2023,,,Carabidae
MV,combo,1,1,pitfall,insecta,coleoptera,elateridae,,,1,adult,2,5.18.2023,5.25.2023,,,Elateridae
MV,combo,1,1,pitfall,insecta,hymenoptera,formicidae,,,1,adult,1,5.18.2023,5.25.2023,,,Formicidae
MV,combo,1,1,pitfall,insecta,diptera,therevidae,,,1,larvae,1,5.18.2023,5.25.2023,,,Predatory Larvae
MV,combo,1,1,pitfall,collembola,entomobryromorpha,,,,1,adult,4,5.18.2023,5.25.2023,,,Collembola
MV,combo,1,1,pitfall,collembola,poduromorpha,,,,4,adult,2,5.18.2023,5.25.2023,,,Collembola
MV,nov,5,0,pitfall,insecta,coleoptera,staphylinidae,,,1,adult,1,5.11.2023,5.18.2023,,,Staphylinidae
MV,nov,5,0,pitfall,insecta,coleoptera,staphylinidae,,,5,adult,2,5.11.2023,5.18.2023,,,Staphylinidae
MV,nov,5,0,pitfall,insecta,coleoptera,elateridae,,,1,adult,2,5.11.2023,5.18.2023,,,Elateridae
MV,nov,5,0,pitfall,insecta,coleoptera,carabidae,,,8,adult,1,5.11.2023,5.18.2023,,,Carabidae
MV,nov,5,0,pitfall,collembola,entomobryromorpha,,,,1,adult,3,5.11.2023,5.18.2023,,,Collembola
MV,nov,5,0,pitfall,arachnida,araneae,,,,1,adult,1,5.11.2023,5.18.2023,,,Araneae
MV,control,5,0,pitfall,collembola,entomobryromorpha,,,,1,adult,5,5.11.2023,5.18.2023,,,Collembola
MV,control,5,0,pitfall,insecta,coleoptera,elateridae,,,1,adult,1,5.11.2023,5.18.2023,,,Elateridae
MV,control,5,0,pitfall,insecta,diptera,therevidae,,,1,larvae,1,5.11.2023,5.18.2023,,,Predatory Larvae
MV,ace,3,0,pitfall,collembola,entomobryromorpha,,,,1,adult,3,5.11.2023,5.18.2023,,,Collembola
MV,ace,3,0,pitfall,insecta,coleoptera,staphylinidae,,,2,adult,1,5.11.2023,5.18.2023,,,Staphylinidae
MV,ace,3,0,pitfall,insecta,hymenoptera,formicidae,,,1,adult,1,5.11.2023,5.18.2023,,,Formicidae
MV,ace,3,0,pitfall,insecta,diptera,therevidae,,,1,larvae,1,5.11.2023,5.18.2023,,,Predatory Larvae
MV,bif,2,0,pitfall,collembola,entomobryromorpha,,,,1,adult,5,5.11.2023,5.18.2023,,,Collembola
MV,bif,2,0,pitfall,insecta,coleoptera,staphylinidae,,,1,adult,1,5.11.2023,5.18.2023,,,Staphylinidae
MV,bif,2,0,pitfall,insecta,diptera,therevidae,,,1,larvae,2,5.11.2023,5.18.2023,,,Predatory Larvae
MV,control,5,0,pitfall,insecta,coleoptera,carabidae,,,1,adult,1,5.11.2023,5.18.2023,,,Carabidae
MV,control,5,0,pitfall,insecta,coleoptera,elateridae,,,1,adult,1,5.11.2023,5.18.2023,,,Elateridae
MV,control,5,0,pitfall,insecta,hymenoptera,formicidae,,,1,adult,1,5.11.2023,5.18.2023,,,Formicidae
MV,control,5,0,pitfall,collembola,entomobryromorpha,,,,1,adult,1,5.11.2023,5.18.2023,,,Collembola
MV,control,5,0,pitfall,acari,oribatida,,,,1,adult,2,5.11.2023,5.18.2023,,,Oribatid Mites
MV,ace,4,0,pitfall,arachnida,araneae,,,,4,adult,2,5.11.2023,5.18.2023,,,Araneae
MV,ace,4,0,pitfall,insecta,hymenoptera,formicidae,,,1,adult,1,5.11.2023,5.18.2023,,,Formicidae
MV,ace,4,0,pitfall,collembola,symphypleona,,,,3,adult,3,5.11.2023,5.18.2023,,,Collembola
MV,ace,4,0,pitfall,acari,oribatida,,,,1,adult,1,5.11.2023,5.18.2023,,,Oribatid Mites
MV,ace,4,0,pitfall,acari,oribatida,,,,5,adult,1,5.11.2023,5.18.2023,,,Oribatid Mites
MV,cloth,3,0,pitfall,insecta,coleoptera,carabidae,,,1,adult,1,5.11.2023,5.18.2023,,,Carabidae
MV,cloth,3,0,pitfall,insecta,coleoptera,elateridae,,,1,adult,3,5.11.2023,5.18.2023,,,Elateridae
MV,cloth,3,0,pitfall,insecta,coleoptera,staphylinidae,,,9,adult,1,5.11.2023,5.18.2023,,,Staphylinidae
MV,cloth,3,0,pitfall,insecta,coleoptera,staphylinidae,,,13,adult,1,5.11.2023,5.18.2023,,,Staphylinidae
MV,cloth,3,0,pitfall,acari,oribatida,,,,1,adult,1,5.11.2023,5.18.2023,,,Oribatid Mites
MV,cloth,3,0,pitfall,collembola,entomobryromorpha,,,,1,adult,2,5.11.2023,5.18.2023,,,Collembola
MV,cloth,3,0,pitfall,collembola,symphypleona,,,,3,adult,1,5.11.2023,5.18.2023,,,Collembola
MV,cloth,1,0,pitfall,acari,mesostigmata,uropodidae,,,5,adult,6,5.11.2023,5.18.2023,,,Non-Oribatid Mites
MV,cloth,1,0,pitfall,collembola,entomobryromorpha,,,,1,adult,12,5.11.2023,5.18.2023,,,Collembola
MV,cloth,1,0,pitfall,insecta,diptera,therevidae,,,1,larvae,3,5.11.2023,5.18.2023,,,Predatory Larvae
MV,cloth,1,0,pitfall,insecta,coleoptera,elateridae,,,1,adult,1,5.11.2023,5.18.2023,,,Elateridae
MV,cloth,1,0,pitfall,insecta,coleoptera,carabidae,,,3,adult,1,5.11.2023,5.18.2023,,,Carabidae
MV,cloth,1,0,pitfall,insecta,hymenoptera,formicidae,,,1,adult,1,5.11.2023,5.18.2023,,,Formicidae
MV,cloth,1,0,pitfall,arachnida,araneae,,,,4,adult,1,5.11.2023,5.18.2023,,,Araneae
MV,bif,5,0,pitfall,collembola,entomobryromorpha,,,,1,adult,1,5.11.2023,5.18.2023,,,Collembola
MV,bif,5,0,pitfall,arachnida,araneae,,,,5,adult,1,5.11.2023,5.18.2023,,,Araneae
MV,bif,5,0,pitfall,insecta,coleoptera,carabidae,,,1,adult,1,5.11.2023,5.18.2023,,,Carabidae
MV,bif,5,0,pitfall,insecta,hymenoptera,formicidae,tetramorium,immigrans,2,adult,1,5.11.2023,5.18.2023,,,Formicidae
MV,bif,5,0,pitfall,insecta,hymenoptera,formicidae,,,1,adult,1,5.11.2023,5.18.2023,,,Formicidae
MV,ace,2,0,pitfall,insecta,coleoptera,staphylinidae,,,2,adult,1,5.11.2023,5.18.2023,,,Staphylinidae
MV,ace,2,0,pitfall,insecta,hymenoptera,formicidae,tetramorium,immigrans,2,adult,1,5.11.2023,5.18.2023,,,Formicidae
MV,ace,2,0,pitfall,collembola,entomobryromorpha,,,,1,adult,4,5.11.2023,5.18.2023,,,Collembola
MV,ace,2,0,pitfall,acari,mesostigmata,,,,2,adult,1,5.11.2023,5.18.2023,,,Predatory Mites
MV,nov,1,0,pitfall,insecta,coleoptera,carabidae,,,3,adult,2,5.11.2023,5.18.2023,,,Carabidae
MV,nov,1,0,pitfall,insecta,coleoptera,elateridae,,,1,adult,1,5.11.2023,5.18.2023,,,Elateridae
MV,nov,1,0,pitfall,collembola,entomobryromorpha,,,,1,adult,3,5.11.2023,5.18.2023,,,Collembola
MV,nov,1,0,pitfall,insecta,diptera,therevidae,,,1,larvae,1,5.11.2023,5.18.2023,,,Predatory Larvae
MV,nov,1,0,pitfall,arachnida,araneae,,,,4,adult,1,5.11.2023,5.18.2023,,,Araneae
MV,nov,1,0,pitfall,acari,oribatida,,,,1,adult,1,5.11.2023,5.18.2023,,,Oribatid Mites
MV,bif,3,0,pitfall,collembola,entomobryromorpha,,,,1,adult,6,5.11.2023,5.18.2023,,,Collembola
MV,bif,3,0,pitfall,insecta,coleoptera,carabidae,,,1,adult,1,5.11.2023,5.18.2023,,,Carabidae
TT,ace,2,0,pitfall,acari,mesostigmata,uropodidae,,,5,adult,64,5.11.2023,5.18.2023,,,Non-Oribatid Mites
TT,ace,2,0,pitfall,insecta,coleoptera,carabidae,,,1,adult,13,5.11.2023,5.18.2023,,,Carabidae
TT,ace,2,0,pitfall,diplopoda,spirobolida,,,,1,adult,1,5.11.2023,5.18.2023,,,Diplopoda
TT,ace,2,0,pitfall,collembola,symphypleona,,,,3,adult,55,5.11.2023,5.18.2023,,,Collembola
TT,ace,2,0,pitfall,collembola,symphypleona,,,,2,adult,14,5.11.2023,5.18.2023,,,Collembola
TT,ace,2,0,pitfall,collembola,entomobryromorpha,,,,1,adult,4,5.11.2023,5.18.2023,,,Collembola
TT,ace,2,0,pitfall,insecta,coleoptera,carabidae,,,4,adult,1,5.11.2023,5.18.2023,,,Carabidae
TT,ace,2,0,pitfall,insecta,coleoptera,staphylinidae,,,11,adult,1,5.11.2023,5.18.2023,,,Staphylinidae
TT,ace,2,0,pitfall,insecta,coleoptera,staphylinidae,,,9,adult,1,5.11.2023,5.18.2023,,,Staphylinidae
TT,ace,2,0,pitfall,acari,mesostigmata,,,,2,adult,17,5.11.2023,5.18.2023,,,Predatory Mites
TT,ace,2,0,pitfall,insecta,coleoptera,histeridae,,,1,adult,1,5.11.2023,5.18.2023,,,
TT,ace,2,0,pitfall,insecta,coleoptera,carabidae,,,3,adult,1,5.11.2023,5.18.2023,,,Carabidae
TT,ace,2,0,pitfall,insecta,coleoptera,tenebrionidae,,,1,adult,1,5.11.2023,5.18.2023,,,
TT,ace,2,0,pitfall,insecta,hymenoptera,formicidae,,,1,adult,1,5.11.2023,5.18.2023,,,Formicidae
TT,ace,2,0,pitfall,insecta,coleoptera,elateridae,,,1,adult,1,5.11.2023,5.18.2023,,,Elateridae
TT,ace,2,0,pitfall,acari,oribatida,,,,1,adult,292,5.11.2023,5.18.2023,,,Oribatid Mites
MV,bif,1,0,pitfall,insecta,coleoptera,carabidae,,,1,adult,1,5.11.2023,5.18.2023,,,Carabidae
MV,bif,1,0,pitfall,insecta,coleoptera,elateridae,,,1,adult,4,5.11.2023,5.18.2023,,,Elateridae
MV,bif,1,0,pitfall,insecta,coleoptera,staphylinidae,,,1,adult,1,5.11.2023,5.18.2023,,,Staphylinidae
MV,bif,1,0,pitfall,insecta,hymenoptera,formicidae,,,1,adult,1,5.11.2023,5.18.2023,,,Formicidae
MV,bif,1,0,pitfall,collembola,entomobryromorpha,,,,1,adult,9,5.11.2023,5.18.2023,,,Collembola
MV,combo,1,0,pitfall,insecta,coleoptera,elateridae,,,1,adult,1,5.11.2023,5.18.2023,,,Elateridae
MV,combo,1,0,pitfall,insecta,diptera,therevidae,,,1,larvae,2,5.11.2023,5.18.2023,,,Predatory Larvae
MV,combo,1,0,pitfall,arachnida,araneae,,,,1,adult,1,5.11.2023,5.18.2023,,,Araneae
MV,combo,1,0,pitfall,arachnida,araneae,,,,2,adult,1,5.11.2023,5.18.2023,,,Araneae
MV,combo,1,0,pitfall,collembola,entomobryromorpha,,,,1,adult,4,5.11.2023,5.18.2023,,,Collembola
MV,combo,1,0,pitfall,collembola,symphypleona,,,,3,adult,1,5.11.2023,5.18.2023,,,Collembola
MV,combo,2,0,pitfall,insecta,coleoptera,carabidae,,,1,adult,3,5.11.2023,5.18.2023,,,Carabidae
MV,combo,2,0,pitfall,insecta,coleoptera,staphylinidae,,,1,adult,1,5.11.2023,5.18.2023,,,Staphylinidae
MV,combo,2,0,pitfall,insecta,diptera,therevidae,,,1,larvae,5,5.11.2023,5.18.2023,,,Predatory Larvae
MV,combo,2,0,pitfall,arachnida,araneae,,,,1,adult,1,5.11.2023,5.18.2023,,,Araneae
MV,combo,2,0,pitfall,collembola,entomobryromorpha,,,,1,adult,7,5.11.2023,5.18.2023,,,Collembola
TT,ace,4,0,pitfall,insecta,coleoptera,staphylinidae,,,1,adult,2,5.11.2023,5.18.2023,,,Staphylinidae
TT,ace,4,0,pitfall,insecta,hymenoptera,formicidae,,,1,adult,1,5.11.2023,5.18.2023,,,Formicidae
TT,ace,4,0,pitfall,collembola,symphypleona,,,,3,adult,76,5.11.2023,5.18.2023,,,Collembola
TT,ace,4,0,pitfall,collembola,symphypleona,,,,2,adult,30,5.11.2023,5.18.2023,,,Collembola
TT,ace,4,0,pitfall,collembola,entomobryromorpha,,,,1,adult,10,5.11.2023,5.18.2023,,,Collembola
TT,ace,4,0,pitfall,acari,mesostigmata,,,,2,adult,13,5.11.2023,5.18.2023,,,Predatory Mites
TT,ace,4,0,pitfall,insecta,coleoptera,elateridae,,,1,adult,4,5.11.2023,5.18.2023,,,Elateridae
TT,ace,4,0,pitfall,insecta,coleoptera,staphylinidae,,,2,adult,1,5.11.2023,5.18.2023,,,Staphylinidae
TT,ace,4,0,pitfall,insecta,coleoptera,carabidae,,,1,adult,1,5.11.2023,5.18.2023,,,Carabidae
TT,ace,4,0,pitfall,arachnida,araneae,,,,5,adult,2,5.11.2023,5.18.2023,,,Araneae
TT,ace,4,0,pitfall,acari,mesostigmata,,,,3,adult,1,5.11.2023,5.18.2023,,,Predatory Mites
TT,ace,4,0,pitfall,insecta,coleoptera,elateridae,,,2,adult,1,5.11.2023,5.18.2023,,,Elateridae
TT,ace,4,0,pitfall,insecta,coleoptera,staphylinidae,,,6,adult,1,5.11.2023,5.18.2023,,,Staphylinidae
TT,ace,4,0,pitfall,acari,oribatida,,,,1,adult,159,5.11.2023,5.18.2023,,,Oribatid Mites
TT,ace,4,0,pitfall,acari,astigmata,acaridae,,,1,adult,576,5.11.2023,5.18.2023,,,Non-Oribatid Mites
TT,ace,4,0,pitfall,acari,oribatida,,,,2,adult,4,5.11.2023,5.18.2023,,,Oribatid Mites
TT,ace,4,0,,acari,oribatida,,,,5,adult,1,5.11.2023,5.18.2023,,,Oribatid Mites
MV,cloth,5,1,pitfall,insecta,coleoptera,carabidae,,,15,adult,1,5.18.2023,5.25.2023,,,Carabidae
MV,cloth,5,1,pitfall,insecta,coleoptera,elateridae,,,1,adult,1,5.18.2023,5.25.2023,,,Elateridae
MV,cloth,5,1,pitfall,insecta,hymenoptera,formicidae,,,1,adult,2,5.18.2023,5.25.2023,,,Formicidae
MV,cloth,4,1,pitfall,insecta,coleoptera,carabidae,,,8,adult,1,5.18.2023,5.25.2023,,,Carabidae
MV,cloth,4,1,pitfall,insecta,hymenoptera,formicidae,,,1,adult,1,5.18.2023,5.25.2023,,,Formicidae
TT,ace,1,0,pitfall,insecta,coleoptera,carabidae,,,1,adult,3,5.11.2023,5.18.2023,,,Carabidae
TT,ace,1,0,pitfall,insecta,coleoptera,carabidae,,,3,adult,1,5.11.2023,5.18.2023,,,Carabidae
TT,ace,1,0,pitfall,insecta,coleoptera,staphylinidae,,,5,adult,1,5.11.2023,5.18.2023,,,Staphylinidae
TT,ace,1,0,pitfall,insecta,hymenoptera,formicidae,tetramorium,immigrans,2,adult,2,5.11.2023,5.18.2023,,,Formicidae
TT,ace,1,0,pitfall,insecta,hymenoptera,formicidae,,,1,adult,3,5.11.2023,5.18.2023,,,Formicidae
TT,ace,1,0,pitfall,arachnida,araneae,dysderidae,dysdera,crocata,11,adult,1,5.11.2023,5.18.2023,,,Araneae
TT,ace,1,0,pitfall,collembola,symphypleona,,,,3,adult,83,5.11.2023,5.18.2023,,,Collembola
TT,ace,1,0,pitfall,collembola,symphypleona,,,,2,adult,6,5.11.2023,5.18.2023,,,Collembola
TT,ace,1,0,pitfall,collembola,entomobryromorpha,,,,1,adult,4,5.11.2023,5.18.2023,,,Collembola
TT,ace,1,0,pitfall,acari,mesostigmata,,,,2,adult,18,5.11.2023,5.18.2023,,,Predatory Mites
TT,ace,1,0,pitfall,insecta,coleoptera,carabidae,,,14,adult,1,5.11.2023,5.18.2023,,,Carabidae
TT,ace,1,0,pitfall,insecta,coleoptera,elateridae,,,5,adult,1,5.11.2023,5.18.2023,,,Elateridae
TT,ace,1,0,pitfall,diplopoda,spirobolida,,,,1,adult,2,5.11.2023,5.18.2023,,,Diplopoda
TT,ace,1,0,pitfall,collembola,entomobryromorpha,tomoceridae,,,6,adult,1,5.11.2023,5.18.2023,,,Collembola
TT,ace,1,0,pitfall,arachnida,araneae,,,,5,adult,1,5.11.2023,5.18.2023,,,Araneae
TT,ace,1,0,pitfall,arachnida,araneae,,,,7,adult,1,5.11.2023,5.18.2023,,,Araneae
TT,ace,1,0,pitfall,insecta,coleoptera,nitidulidae,,,1,adult,1,5.11.2023,5.18.2023,,,
TT,ace,1,0,pitfall,diplopoda,spirobolida,,,,2,adult,1,5.11.2023,5.18.2023,,,Diplopoda
TT,ace,1,0,pitfall,acari,oribatida,,,,5,adult,1,5.11.2023,5.18.2023,,,Oribatid Mites
TT,ace,1,0,pitfall,acari,oribatida,,,,1,adult,56,5.11.2023,5.18.2023,,,Oribatid Mites
TT,ace,1,0,pitfall,acari,oribatida,,,,2,adult,18,5.11.2023,5.18.2023,,,Oribatid Mites
TT,control,1,0,pitfall,insecta,coleoptera,carabidae,,,1,adult,5,5.11.2023,5.18.2023,,,Carabidae
TT,control,1,0,pitfall,acari,mesostigmata,,,,2,adult,30,5.11.2023,5.18.2023,,,Predatory Mites
TT,control,1,0,pitfall,collembola,symphypleona,,,,3,adult,31,5.11.2023,5.18.2023,,,Collembola
TT,control,1,0,pitfall,collembola,entomobryromorpha,,,,1,adult,3,5.11.2023,5.18.2023,,,Collembola
TT,control,1,0,pitfall,insecta,hymenoptera,formicidae,,,1,adult,2,5.11.2023,5.18.2023,,,Formicidae
TT,control,1,0,pitfall,collembola,symphypleona,,,,2,adult,2,5.11.2023,5.18.2023,,,Collembola
TT,control,1,0,pitfall,insecta,coleoptera,staphylinidae,,,1,adult,2,5.11.2023,5.18.2023,,,Staphylinidae
TT,combo,4,4,pitfall,insecta,coleoptera,carabidae,,,1,adult,2,7.6.2023,7.13.2023,,,Carabidae
TT,combo,4,4,pitfall,insecta,coleoptera,elateridae,,,1,adult,5,7.6.2023,7.13.2023,,,Elateridae
TT,combo,4,4,pitfall,insecta,hymenoptera,formicidae,,,1,adult,4,7.6.2023,7.13.2023,,,Formicidae
TT,combo,4,4,pitfall,acari,mesostigmata,,,,2,adult,68,7.6.2023,7.13.2023,,,Predatory Mites
TT,combo,4,4,pitfall,arachnida,araneae,,,,7,adult,1,7.6.2023,7.13.2023,,,Araneae
TT,combo,4,4,pitfall,acari,mesostigmata,,,,3,adult,3,7.6.2023,7.13.2023,,,Predatory Mites
TT,combo,4,4,pitfall,acari,oribatida,,,,1,adult,87,7.6.2023,7.13.2023,,,Oribatid Mites
TT,combo,4,4,pitfall,collembola,symphypleona,,,,3,adult,186,7.6.2023,7.13.2023,,,Collembola
TT,combo,4,4,pitfall,acari,astigmata,acaridae,,,1,adult,93,7.6.2023,7.13.2023,,,Non-Oribatid Mites
TT,combo,4,4,pitfall,acari,oribatida,,,,2,adult,150,7.6.2023,7.13.2023,,,Oribatid Mites
TT,combo,4,4,pitfall,insecta,hymenoptera,formicidae,tetramorium,immigrans,2,adult,2,7.6.2023,7.13.2023,,,Formicidae
TT,combo,4,4,pitfall,arachnida,araneae,,,,4,adult,2,7.6.2023,7.13.2023,,,Araneae
TT,combo,4,4,pitfall,acari,prostigmata,bdellidae,,,3,adult,21,7.6.2023,7.13.2023,,,Predatory Mites
TT,combo,4,4,pitfall,insecta,coleoptera,staphylinidae,,,1,adult,3,7.6.2023,7.13.2023,,,Staphylinidae
TT,combo,4,4,pitfall,collembola,poduromorpha,,,,4,adult,2,7.6.2023,7.13.2023,,,Collembola
TT,combo,4,4,pitfall,arachnida,araneae,,,,12,adult,2,7.6.2023,7.13.2023,,,Araneae
TT,combo,4,4,pitfall,acari,oribatida,,,,5,adult,2,7.6.2023,7.13.2023,,,Oribatid Mites
TT,combo,4,4,pitfall,acari,oribatida,,,,3,adult,1,7.6.2023,7.13.2023,,,Oribatid Mites
TT,combo,4,4,pitfall,insecta,coleoptera,carabidae,,,3,adult,1,7.6.2023,7.13.2023,,,Carabidae
TT,combo,4,4,pitfall,insecta,coleoptera,carabidae,,,8,adult,1,7.6.2023,7.13.2023,,,Carabidae
TT,combo,4,4,pitfall,collembola,entomobryromorpha,,,,1,adult,1,7.6.2023,7.13.2023,,,Collembola
TT,control,5,4,pitfall,insecta,coleoptera,elateridae,,,1,adult,10,7.6.2023,7.13.2023,,,Elateridae
TT,control,5,4,pitfall,insecta,hymenoptera,formicidae,,,1,adult,7,7.6.2023,7.13.2023,,,Formicidae
TT,control,5,4,pitfall,acari,oribatida,,,,4,adult,4,7.6.2023,7.13.2023,,,Oribatid Mites
TT,control,5,4,pitfall,acari,mesostigmata,,,,3,adult,85,7.6.2023,7.13.2023,,,Predatory Mites
TT,control,5,4,pitfall,collembola,symphypleona,,,,3,adult,263,7.6.2023,7.13.2023,,,Collembola
TT,control,5,4,pitfall,acari,oribatida,,,,1,adult,159,7.6.2023,7.13.2023,,,Oribatid Mites
TT,control,5,4,pitfall,acari,oribatida,,,,3,adult,31,7.6.2023,7.13.2023,,,Oribatid Mites
TT,control,5,4,pitfall,acari,oribatida,,,,5,adult,1,7.6.2023,7.13.2023,,,Oribatid Mites
TT,control,5,4,pitfall,acari,mesostigmata,,,,2,adult,26,7.6.2023,7.13.2023,,,Predatory Mites
TT,control,5,4,pitfall,acari,prostigmata,bdellidae,,,3,adult,6,7.6.2023,7.13.2023,,,Predatory Mites
TT,control,5,4,pitfall,collembola,entomobryromorpha,,,,1,adult,5,7.6.2023,7.13.2023,,,Collembola
TT,control,5,4,pitfall,arachnida,araneae,,,,4,adult,2,7.6.2023,7.13.2023,,,Araneae
TT,control,5,4,pitfall,acari,oribatida,,,,2,adult,34,7.6.2023,7.13.2023,,,Oribatid Mites
TT,control,5,4,pitfall,insecta,dermaptera,labiduridae,labidura,riparia,1,adult,1,7.6.2023,7.13.2023,,,
TT,control,5,4,pitfall,insecta,coleoptera,carabidae,,,1,adult,2,7.6.2023,7.13.2023,,,Carabidae
TT,control,5,4,pitfall,insecta,coleoptera,staphylinidae,,,2,adult,1,7.6.2023,7.13.2023,,,Staphylinidae
TT,control,5,4,pitfall,insecta,hymenoptera,formicidae,tetramorium,immigrans,2,adult,2,7.6.2023,7.13.2023,,,Formicidae
TT,control,5,4,pitfall,diplopoda,spirobolida,,,,1,adult,3,7.6.2023,7.13.2023,,,Diplopoda
TT,control,5,4,pitfall,arachnida,araneae,,,,7,adult,2,7.6.2023,7.13.2023,,,Araneae
TT,control,5,4,pitfall,acari,astigmata,acaridae,,,1,adult,8,7.6.2023,7.13.2023,,,Non-Oribatid Mites
TT,control,5,4,pitfall,insecta,coleoptera,staphylinidae,,,1,adult,1,7.6.2023,7.13.2023,,,Staphylinidae
TT,control,5,4,pitfall,insecta,coleoptera,carabidae,,,5,larvae,1,7.6.2023,7.13.2023,,,Predatory Larvae
TT,control,3,4,pitfall,arachnida,araneae,,,,4,adult,2,7.6.2023,7.13.2023,,,Araneae
TT,control,3,4,pitfall,insecta,hymenoptera,formicidae,,,1,adult,3,7.6.2023,7.13.2023,,,Formicidae
TT,control,3,4,pitfall,acari,mesostigmata,,,,3,adult,42,7.6.2023,7.13.2023,,,Predatory Mites
TT,control,3,4,pitfall,collembola,poduromorpha,,,,4,adult,2,7.6.2023,7.13.2023,,,Collembola
TT,control,3,4,pitfall,collembola,symphypleona,,,,3,adult,70,7.6.2023,7.13.2023,,,Collembola
TT,control,3,4,pitfall,acari,mesostigmata,,,,2,adult,57,7.6.2023,7.13.2023,,,Predatory Mites
TT,control,3,4,pitfall,acari,prostigmata,bdellidae,,,3,adult,4,7.6.2023,7.13.2023,,,Predatory Mites
TT,control,3,4,pitfall,acari,oribatida,,,,1,adult,58,7.6.2023,7.13.2023,,,Oribatid Mites
TT,control,3,4,pitfall,acari,oribatida,,,,2,adult,11,7.6.2023,7.13.2023,,,Oribatid Mites
TT,control,3,4,pitfall,acari,oribatida,,,,3,adult,2,7.6.2023,7.13.2023,,,Oribatid Mites
TT,control,3,4,pitfall,arachnida,araneae,,,,12,adult,1,7.6.2023,7.13.2023,,,Araneae
TT,control,3,4,pitfall,arachnida,araneae,,,,4,adult,4,7.6.2023,7.13.2023,,,Araneae
TT,control,3,4,pitfall,arachnida,araneae,,,,4,adult,1,7.6.2023,7.13.2023,,,Araneae
TT,control,3,4,pitfall,insecta,hymenoptera,formicidae,tetramorium,immigrans,2,adult,2,7.6.2023,7.13.2023,,,Formicidae
TT,control,3,4,pitfall,insecta,coleoptera,staphylinidae,,,1,adult,2,7.6.2023,7.13.2023,,,Staphylinidae
TT,bif,2,4,pitfall,acari,oribatida,,,,4,adult,1,7.6.2023,7.13.2023,,,Oribatid Mites
TT,bif,2,4,pitfall,acari,oribatida,,,,1,adult,101,7.6.2023,7.13.2023,,,Oribatid Mites
TT,bif,2,4,pitfall,acari,oribatida,,,,2,adult,95,7.6.2023,7.13.2023,,,Oribatid Mites
TT,bif,2,4,pitfall,acari,mesostigmata,,,,2,adult,144,7.6.2023,7.13.2023,,,Predatory Mites
TT,bif,2,4,pitfall,acari,astigmata,acaridae,,,1,adult,2,7.6.2023,7.13.2023,,,Non-Oribatid Mites
TT,bif,2,4,pitfall,acari,prostigmata,bdellidae,,,3,adult,18,7.6.2023,7.13.2023,,,Predatory Mites
TT,bif,2,4,pitfall,collembola,symphypleona,,,,3,adult,111,7.6.2023,7.13.2023,,,Collembola
TT,bif,2,4,pitfall,collembola,entomobryromorpha,,,,1,adult,1,7.6.2023,7.13.2023,,,Collembola
TT,bif,2,4,pitfall,insecta,coleoptera,elateridae,,,1,adult,9,7.6.2023,7.13.2023,,,Elateridae
TT,bif,2,4,pitfall,arachnida,araneae,,,,4,adult,4,7.6.2023,7.13.2023,,,Araneae
TT,bif,2,4,pitfall,acari,mesostigmata,,,,3,adult,66,7.6.2023,7.13.2023,,,Predatory Mites
TT,bif,2,4,pitfall,insecta,coleoptera,carabidae,,,1,adult,3,7.6.2023,7.13.2023,,,Carabidae
TT,bif,2,4,pitfall,insecta,hymenoptera,formicidae,tetramorium,immigrans,2,adult,2,7.6.2023,7.13.2023,,,Formicidae
TT,bif,2,4,pitfall,insecta,coleoptera,staphylinidae,,,1,adult,1,7.6.2023,7.13.2023,,,Staphylinidae
TT,bif,2,4,pitfall,insecta,coleoptera,staphylinidae,,,3,adult,1,7.6.2023,7.13.2023,,,Staphylinidae
TT,bif,2,4,pitfall,acari,oribatida,,,,3,adult,1,7.6.2023,7.13.2023,,,Oribatid Mites
TT,bif,2,4,pitfall,arachnida,araneae,,,,13,adult,2,7.6.2023,7.13.2023,,,Araneae
TT,bif,2,4,pitfall,arachnida,araneae,,,,14,adult,1,7.6.2023,7.13.2023,,,Araneae
TT,bif,2,4,pitfall,insecta,coleoptera,carabidae,,,3,adult,1,7.6.2023,7.13.2023,,,Carabidae
TT,bif,2,4,pitfall,insecta,coleoptera,staphylinidae,,,14,adult,1,7.6.2023,7.13.2023,,,Staphylinidae
TT,bif,1,4,pitfall,insecta,hymenoptera,formicidae,tetramorium,immigrans,2,adult,5,7.6.2023,7.13.2023,,,Formicidae
TT,bif,1,4,pitfall,acari,mesostigmata,,,,2,adult,60,7.6.2023,7.13.2023,,,Predatory Mites
TT,bif,1,4,pitfall,acari,mesostigmata,,,,3,adult,8,7.6.2023,7.13.2023,,,Predatory Mites
TT,bif,1,4,pitfall,acari,oribatida,,,,1,adult,2,7.6.2023,7.13.2023,,,Oribatid Mites
